epoch,train_loss,test_acc@1,test_acc@5,smooth_loss,lr_epoch
1,5.1964873433113095,23.82,61.53999999999999,5.1964873433113095,7.176844693055945e-05
2,5.087091273069381,25.540000000000003,62.36000000000001,5.0925612449646,7.233370503562748e-05
3,4.980090162158012,26.44,64.3,4.985713958740234,7.327552629165222e-05
4,4.891325724124909,27.38,65.4,4.896045207977295,7.459349744696965e-05
5,4.8084971606731415,27.639999999999997,66.46,4.8128743171691895,7.628704020312856e-05
6,4.7304062873125075,28.9,68.52000000000001,4.734529495239258,7.835541146863608e-05
7,4.605331140756607,30.3,69.6,4.611790657043457,8.079770368501224e-05
8,4.63943572640419,30.72,70.48,4.6380534172058105,8.36128452250057e-05
9,4.49970740377903,30.78,70.72,4.506624221801758,8.679960086280334e-05
10,4.504973912239075,31.180000000000003,72.1,4.505056381225586,9.035657231602095e-05
11,4.408807867765427,30.86,72.3,4.4136199951171875,9.428219885924049e-05
12,4.364736858010292,31.8,73.28,4.367181301116943,9.85747580088249e-05
13,4.326132330298424,32.300000000000004,74.36,4.328184604644775,0.00010323236627870721
14,4.274727892875672,32.34,74.4,4.277400493621826,0.00010825298000682556
15,4.244363132119179,32.96,74.6,4.2460150718688965,0.00011363439625184085
16,4.204745072126388,33.36,74.9,4.206808567047119,0.00011937425375973935
17,4.195606809854508,33.82,74.88,4.196166515350342,0.00012547003399990524
18,4.159144917130471,34.68,75.48,4.160995960235596,0.0001319190622701969
19,4.136225178837776,34.9,76.0,4.137463569641113,0.00013871850887055238
20,4.091303497552872,35.76,76.8,4.093611240386963,0.00014586539034460257
21,4.050633496046066,35.28,75.64,4.05278205871582,0.0001533565707887508
22,4.025541207194328,33.86,74.56,4.02690315246582,0.00016118876322814154
23,3.957654222846031,36.04,76.25999999999999,3.9611167907714844,0.00016935853105891677
24,3.9289042472839357,36.059999999999995,77.02,3.9305148124694824,0.00017786228955612754
25,3.9228886336088182,37.96,77.38000000000001,3.923269748687744,0.00018669630744663703
26,3.9466154366731643,37.24,78.06,3.945448160171509,0.00019585670854632416
27,3.8348879277706147,37.14,76.0,3.8404159545898438,0.00020533947346087589
28,3.797368474304676,34.22,72.86,3.799520969390869,0.00021514044134941096
29,3.7151807695627213,38.1,77.02,3.719397783279419,0.00022525531175017358
30,3.698621892929077,38.519999999999996,77.3,3.6996607780456543,0.00023567964646748494
31,3.6072606325149534,34.96,74.08,3.6118805408477783,0.00024640887151913273
32,3.534043920040131,34.760000000000005,72.82,3.537935733795166,0.0002574382791433391
33,3.4630513310432436,41.44,78.36,3.4667954444885254,0.0002687630298644297
34,3.4242200434207914,43.1,79.92,3.426348924636841,0.0002803781546162948
