epoch,train_loss,test_acc@1,test_acc@5,smooth_loss,lr_epoch
1,4.605076847320948,42.35,89.96,4.605076847320948,0.010009869581038305
2,3.7506421896127553,45.81,91.71000000000001,3.7933640480041504,0.010039473994880796
3,3.1320314896412387,50.82,93.38,3.165097951889038,0.010088800255609168
4,2.7270030957001907,53.510000000000005,94.48,2.7489078044891357,0.010157826726355554
5,2.4507773876190186,55.74,95.14,2.465683937072754,0.010246523128793386
6,2.2157618103883205,58.96,95.7,2.228257894515991,0.01035485055641909
7,2.0683044173778633,60.22,96.17999999999999,2.0763020515441895,0.010482761491618156
8,1.9513979349380886,61.12,96.35000000000001,1.9576430320739746,0.010630199826508785
9,1.8409249834525279,62.31,96.52,1.846760869026184,0.010797100887553437
10,1.743020863410754,62.92,96.63000000000001,1.748207926750183,0.010983391463927808
11,1.6648263744818859,64.28,96.78,1.6689954996109009,0.011188989839634567
12,1.617219037276048,63.94,97.16,1.6198078393936157,0.011413805829347895
13,1.5513394297697605,65.45,97.39999999999999,1.554762840270996,0.011657740817973147
14,1.5148059459832999,65.31,97.57000000000001,1.5168037414550781,0.011920687803904192
15,1.488488674775148,65.71000000000001,97.6,1.4899044036865234,0.012202531445959439
16,1.4571296132527864,66.3,97.37,1.4587682485580444,0.012503148113975945
17,1.4148540582412328,66.21000000000001,97.39999999999999,1.417049765586853,0.012822405943039655
18,1.3829624113364098,67.62,97.87,1.3846668004989624,0.013160164891327639
19,1.365684197957699,67.34,97.34,1.3666331768035889,0.01351627680153715
20,1.3421677265411769,67.08,97.58,1.343390941619873,0.013890585465874586
21,1.2973115511429616,67.61,97.61999999999999,1.299615502357483,0.014282926694575648
22,1.3054406092717097,67.96,97.78999999999999,1.3051493167877197,0.014693128387926968
23,1.3001144271630507,68.58999999999999,97.83,1.3003660440444946,0.015121010611757219
24,1.2535720536342034,68.26,97.78,1.2559118270874023,0.015566385676364966
25,1.2439823563282306,68.36,97.8,1.2445788383483887,0.01602905821884827
26,1.2366000855580355,69.08,97.78,1.2369989156723022,0.016508825288800405
27,1.2302766757133679,69.14,97.91,1.2306127548217773,0.017005476437333494
28,1.1793409769351666,69.39999999999999,97.86,1.1819044351577759,0.017518793809391642
29,1.1954270540139613,69.23,97.85000000000001,1.1947509050369263,0.018048552239312537
30,1.1576076030731202,69.62,97.96000000000001,1.159464716911316,0.018594519349595967
31,1.1418802192577948,69.39,98.11999999999999,1.1427595615386963,0.019156455652835747
32,1.1413740645616481,69.62,98.19,1.1414433717727661,0.0197341146567704
33,1.1238265671791174,70.0,98.1,1.1247074604034424,0.020327242972406484
34,1.1181486082382692,70.17,98.14,1.118476390838623,0.020935580425167258
35,1.1023992975552876,70.25,98.09,1.1032031774520874,0.021558860169017688
36,1.0923538830035773,70.89999999999999,98.22999999999999,1.0928963422775269,0.02219680880351589
37,1.084930899204352,71.14,98.24000000000001,1.0853291749954224,0.022849146493739828
38,1.0601048756868412,70.46,98.15,1.061366081237793,0.02351558709303625
39,1.0615743685991337,70.37,98.24000000000001,1.0615638494491577,0.024195838268538383
40,1.0583789218694737,70.46,98.11999999999999,1.0585381984710693,0.02488960162939724
41,1.0412244335199015,72.15,98.18,1.0420901775360107,0.025596572857670058
42,1.039124209452898,71.76,98.35000000000001,1.0392725467681885,0.026316441841808896
43,1.018691813181608,71.58,98.34,1.0197207927703857,0.02704889281269035
44,1.0336722977650472,71.61,98.35000000000001,1.0329747200012207,0.027793604482127185
45,1.0226594992173024,70.95,98.03,1.0231752395629883,0.02855025018380064
46,1.007294772985654,71.55,98.42,1.0080888271331787,0.029318498016552036
47,1.002810071523373,71.09,98.18,1.003074049949646,0.030098010989970614
48,0.9786397765844296,72.08,98.35000000000001,0.9798614978790283,0.03088844717221359
49,0.9795199004503397,72.00999999999999,98.2,0.9795369505882263,0.031689459839994064
50,0.9727825826559311,71.61999999999999,98.31,0.9731203317642212,0.03250069763067036
51,0.9624040114573943,71.87,98.3,0.9629398584365845,0.033321804696370624
52,0.9635500238491939,72.6,98.32,0.9635194540023804,0.034152420860084826
53,0.9568599777343946,71.91,98.35000000000001,0.9571929574012756,0.03499218177365565
54,0.9460436136294634,72.08,98.36,0.9466010928153992,0.03584071907759913
55,0.947094875268447,71.86,98.42999999999999,0.9470701813697815,0.03669766056268478
56,0.929443834683834,73.17,98.42999999999999,0.9303251504898071,0.03756263033320456
57,0.9274770637353261,72.92,98.5,0.927619457244873,0.03843524897185861
58,0.9251756860659672,72.84,98.42999999999999,0.9252978563308716,0.03931513370618606
59,0.9226646582285564,72.52,98.42,0.9227963089942932,0.04020189857646738
60,0.905539500560516,72.84,98.44000000000001,0.9064023494720459,0.04109515460502482
61,0.9132772334111042,72.26,98.33,0.9129334092140198,0.041994509966846734
62,0.8974901868746831,73.29,98.46000000000001,0.8982623219490051,0.042899570161460884
63,0.8992995173503191,72.78999999999999,98.5,0.8992476463317871,0.04380993818598124
64,0.9047523240248362,72.72,98.42999999999999,0.9044771194458008,0.044725214709252586
65,0.8928999125957489,73.63,98.5,0.8934787511825562,0.045644998247016295
66,0.8832299561072618,73.42,98.6,0.8837423920631409,0.04656888533802065
67,0.8856320000611819,73.1,98.45,0.8855375051498413,0.04749647072099833
68,0.8756148750965412,72.95,98.54,0.8761110305786133,0.04842734751243345
69,0.8733367875600473,73.67,98.48,0.8734754920005798,0.04936110738504025
70,0.8619388450414707,73.1,98.54,0.8625156283378601,0.05029734074687503
71,0.8608522988282717,73.57000000000001,98.63,0.8609355092048645,0.05123563692100289
72,0.8641956818409455,73.76,98.46000000000001,0.8640326857566833,0.052175584325640345
73,0.850043818125358,72.98,98.53,0.8507432341575623,0.053116770654694855
74,0.8506932743084736,73.69,98.44000000000001,0.850695788860321,0.05405878305862215
75,0.8572171785892584,74.19,98.61,0.8568910956382751,0.05500120832552176
76,0.8523672336187118,73.92999999999999,98.68,0.8525933623313904,0.055943633062391744
77,0.8475010199424547,73.98,98.64,0.8477556109428406,0.05688564387646263
78,0.8376501815441327,74.62,98.57000000000001,0.8381554484367371,0.05782682755653138
79,0.8483329737797761,73.66,98.59,0.8478241562843323,0.058766771254215665
80,0.8283172246737358,74.00999999999999,98.49,0.8292925357818604,0.059705062665049005
81,0.8289067337146172,74.18,98.72,0.8289259672164917,0.060641290209337305
82,0.8309181250058688,74.89,98.72999999999999,0.8308185338973999,0.06157504321269755
83,0.8245477330990326,73.9,98.8,0.8248612284660339,0.06250591208619921
84,0.8244643436028407,74.92999999999999,98.77,0.8244841694831848,0.0634334885060297
85,0.8080672504046025,73.25,98.59,0.8088880777359009,0.06435736559260483
86,0.8169910611250462,75.14,98.69,0.816585898399353,0.06527713808904566
87,0.8116768847673367,74.86,98.77,0.8119223117828369,0.06619240253894376
88,0.8109275438846686,73.95,98.64,0.8109772801399231,0.06710275746333647
89,0.8018925474240229,74.45,98.55000000000001,0.8023467659950256,0.06800780353681488
90,0.7943978369235992,74.22999999999999,98.49,0.7947952747344971,0.06890714376268721
91,0.7945160491344256,74.83,98.66,0.7945299744606018,0.06980038364712053
92,0.7863763009890532,75.22999999999999,98.68,0.7867839932441711,0.07068713137218484
93,0.793867039680481,74.72,98.6,0.7935128808021545,0.07156699796772308
94,0.7908126980830461,75.51,98.82,0.790947675704956,0.07243959748197226
95,0.7876425779782809,74.81,98.63,0.787807822227478,0.07330454715086035
96,0.774703501126705,75.66000000000001,98.8,0.7753586769104004,0.07416146756590514
97,0.7701776927862412,75.25,98.65,0.7704367637634277,0.07500998284064084
98,0.7720447706106381,75.73,98.64,0.7719643712043762,0.07584972077550003
99,0.7661866376033196,75.98,98.72,0.7664755582809448,0.07668031302107836
100,0.7719395318092444,75.49,98.65,0.7716662883758545,0.07750139523971013
101,0.760486499621318,76.12,98.85000000000001,0.761045515537262,0.0783126072652844
102,0.7613423071610622,75.92,98.72999999999999,0.7613274455070496,0.07911359326123119
103,0.7630449466216258,75.42,98.57000000000001,0.7629590630531311,0.07990400187660834
104,0.7629404489046488,75.74,98.82,0.7629413604736328,0.08068348640022108
105,0.7572877501830076,76.06,98.82,0.7575704455375671,0.08145170491270609
106,0.7460923795516674,75.39,98.59,0.7466662526130676,0.08220832043651392
107,0.739120492262718,76.08,98.76,0.7394977807998657,0.0829530010837233
108,0.7501549127774361,75.83,98.8,0.7496220469474792,0.08368542020162338
109,0.7478909027882111,75.78,98.78,0.7479774951934814,0.0844052565159991
110,0.7382117593899752,76.63,98.78,0.7387000322341919,0.08511219427205761
111,0.7301967534499291,76.16000000000001,98.81,0.7306219339370728,0.08580592337293351
112,0.7315036251758917,76.3,98.75,0.7314594984054565,0.0864861395157121
113,0.7320572575697533,76.19,98.83,0.7320274114608765,0.08715254432491142
114,0.733320390413969,76.87,98.79,0.7332557439804077,0.08780484548336395
115,0.7212276947803986,76.53,98.79,0.7218290567398071,0.08844275686044105
