epoch,train_loss,test_acc@1,test_acc@5,smooth_loss,lr_epoch
1,5.4703617811203005,7.68,30.06,5.4703617811203005,3.7766602263601035e-07
2,5.470364731550217,6.4799999999999995,30.84,5.470364570617676,3.806405718903698e-07
3,5.470359563827515,7.1,31.240000000000002,5.470359802246094,3.85596703770178e-07
4,5.470361369848251,8.64,30.54,5.470361232757568,3.925322436273984e-07
5,5.470356768369674,9.62,34.0,5.4703569412231445,4.0144414829075903e-07
6,5.470337390899658,8.7,30.14,5.470337867736816,4.1232850740103243e-07
7,5.470341694355011,7.1,28.12,5.470341682434082,4.251805451268328e-07
8,5.470307803153991,6.239999999999999,29.12,5.470309734344482,4.3999462226013673e-07
9,5.470286703109741,9.28,33.54,5.470288276672363,4.56764238690661e-07
10,5.470239424705506,7.580000000000001,33.06,5.470242023468018,4.754820362579719e-07
11,5.470146954059601,7.22,30.3,5.470151424407959,4.961398019800951e-07
12,5.469903463125229,7.66,31.36,5.469915866851807,5.187284716572021e-07
13,5.468942785263062,7.6,30.099999999999998,5.468991279602051,5.432381338487908e-07
14,5.455808436870575,8.14,33.22,5.456467628479004,5.696580342226255e-07
15,5.267105257511139,8.34,32.9,5.276573181152344,5.979765802735131e-07
16,5.242525202035904,8.1,31.979999999999997,5.244227409362793,6.28181346409848e-07
17,5.255269336700439,7.5,35.88,5.2547173500061035,6.602590794057158e-07
18,5.237143385410309,8.18,32.14,5.238022327423096,6.941957042161253e-07
19,5.260721898078918,7.739999999999999,32.9,5.259586334228516,7.29976330152854e-07
20,5.227906894683838,10.22,35.339999999999996,5.229490756988525,7.675852574181626e-07
21,5.23650494813919,7.66,32.32,5.236154556274414,8.07005983993553e-07
22,5.230227053165436,8.559999999999999,33.0,5.230523586273193,8.48221212880512e-07
23,5.241702371835709,9.06,35.6,5.241143703460693,8.91212859690061e-07
24,5.238531100749969,8.219999999999999,34.699999999999996,5.238661766052246,9.359620605778298e-07
25,5.25769231915474,8.959999999999999,34.86,5.256740570068359,9.824491805211118e-07
26,5.227225291728973,8.0,33.94,5.228701114654541,1.0306538219343055e-06
27,5.327881795167923,6.5600000000000005,32.86,5.322922706604004,1.080554833618956e-06
28,5.229170978069305,7.68,33.82,5.233858585357666,1.1321303200444561e-06
29,5.230955123901367,7.16,34.82,5.231100082397461,1.1853576509553634e-06
30,5.226867300271988,7.88,34.04,5.227078914642334,1.2402134713010743e-06
31,5.240339148044586,8.48,30.44,5.239675998687744,1.2966737114835472e-06
32,5.254518675804138,8.32,33.92,5.253776550292969,1.3547135979185378e-06
33,5.2787483632564545,7.1,32.28,5.277499675750732,1.414307663905737e-06
34,5.252851796150208,9.86,36.16,5.25408411026001,1.4754297608030303e-06
35,5.2294811606407166,9.4,34.4,5.230711460113525,1.5380530694999845e-06
36,5.222003251314163,9.139999999999999,34.46,5.222438812255859,1.6021501121855154e-06
37,5.268962478637695,7.5600000000000005,32.0,5.266635894775391,1.667692764404574e-06
38,5.252753049135208,7.68,30.7,5.253447532653809,1.7346522673985936e-06
39,5.283459174633026,7.88,32.16,5.28195858001709,1.8029992407242175e-06
40,5.436672627925873,6.68,34.08,5.428936958312988,1.8727036951448454e-06
41,5.424783682823181,8.84,34.98,5.424991130828857,1.9437350457892785e-06
42,5.237721574306488,8.28,33.64,5.247085094451904,2.0160621255717335e-06
43,5.239631927013397,6.5600000000000005,31.919999999999998,5.240005016326904,2.089653198867312e-06
44,5.2553056418895725,8.48,31.36,5.25454044342041,2.164475975436937e-06
45,5.242841267585755,8.1,33.339999999999996,5.243426322937012,2.2404976245956385e-06
46,5.25162906050682,8.08,32.2,5.251218795776367,2.3176847896179805e-06
47,5.245131492614746,8.92,32.42,5.24543571472168,2.3960036023743028e-06
48,5.241734832525253,7.24,32.56,5.241919994354248,2.47541969819135e-06
49,5.282014137506485,10.12,34.58,5.280009746551514,2.555898230930785e-06
50,5.2766036748886105,8.82,33.36,5.276773929595947,2.6374038882789475e-06
51,5.305795156955719,8.66,32.62,5.304344177246094,2.7199009072411672e-06
52,5.461172348260879,8.1,33.12,5.453330993652344,2.8033530898338282e-06
53,5.461021900177002,6.4799999999999995,32.32,5.460637092590332,2.8877238189672914e-06
54,5.458072888851166,8.200000000000001,35.3,5.458200454711914,2.972976074512718e-06
55,5.448552864789963,9.04,31.680000000000003,5.44903564453125,3.0590724495457293e-06
56,5.327730655670166,8.16,33.14,5.33379602432251,3.145975166759801e-06
57,5.31063123345375,9.0,33.58,5.311789512634277,3.2336460950421533e-06
58,5.360918712615967,8.02,36.34,5.358462333679199,3.3220467662048983e-06
59,5.274688291549682,10.22,34.42,5.278877258300781,3.411138391864083e-06
60,5.368631756305694,9.5,33.32,5.3641438484191895,3.50088188045923e-06
61,5.248516261577606,8.540000000000001,33.800000000000004,5.254297256469727,3.591237854405903e-06
62,5.270763576030731,8.84,35.72,5.26993989944458,3.6821666673737757e-06
63,5.335018920898437,9.66,36.32,5.331765174865723,3.773628421682626e-06
64,5.287162095308304,9.66,33.7,5.289392471313477,3.865582985808601e-06
65,5.299630105495453,9.34,33.42,5.2991180419921875,3.957990011993109e-06
66,5.2934455037117,8.14,34.64,5.293729305267334,4.050808953946576e-06
67,5.462467926740646,7.22,34.260000000000005,5.454031467437744,4.143999084639315e-06
68,5.462400293350219,6.800000000000001,33.12,5.461982250213623,4.237519514171711e-06
69,5.459788995981216,9.44,36.96,5.459898471832275,4.3313292077158565e-06
70,5.452189922332764,7.48,34.28,5.452575206756592,4.425387003520782e-06
71,5.32216864824295,7.6,33.040000000000006,5.328689098358154,4.519651630973389e-06
72,5.4328656673431395,8.559999999999999,36.76,5.427657127380371,4.614081728707132e-06
73,5.25580735206604,8.04,34.5,5.264400005340576,4.7086358627505305e-06
74,5.277062606811524,9.36,34.44,5.276429176330566,4.803272544707546e-06
75,5.460994565486908,8.88,35.32,5.451766490936279,4.897950249961819e-06
76,5.466282224655151,9.84,34.239999999999995,5.465556621551514,4.992627435896821e-06
77,5.46581192612648,8.44,34.88,5.465798854827881,5.087262560123884e-06
78,5.46516142487526,9.56,35.8,5.465193271636963,5.1818140987101535e-06
79,5.464167523384094,7.199999999999999,34.300000000000004,5.464218616485596,5.276240564398419e-06
80,5.462613016366959,8.14,32.92,5.462693214416504,5.370500524810868e-06
81,5.458999955654145,7.42,33.36,5.459184646606445,5.464552620628758e-06
82,5.443480402231216,8.16,35.42,5.444265842437744,5.558355583740023e-06
83,5.299837398529053,8.66,35.96,5.307059288024902,5.6518682553468725e-06
84,5.258057987689972,9.3,34.56,5.2605085372924805,5.745049604025413e-06
85,5.469595807790756,9.0,35.28,5.459141254425049,5.837858743729394e-06
86,5.469819128513336,9.66,36.38,5.469285011291504,5.930254951730157e-06
87,5.469796490669251,8.92,33.26,5.469770908355713,6.022197686484921e-06
88,5.4697711110115055,10.0,35.4,5.469770908355713,6.1136466054255745e-06
89,5.4697305917739865,10.32,35.339999999999996,5.469732284545898,6.204561582660165e-06
90,5.46971743106842,7.76,33.42,5.469717979431152,6.294902726579297e-06
91,5.469629263877868,8.52,34.8,5.469634056091309,6.384630397359756e-06
92,5.4696244359016415,8.34,35.339999999999996,5.469624996185303,6.473705224357634e-06
93,5.469527906179428,9.719999999999999,33.800000000000004,5.469532489776611,6.56208812338336e-06
94,5.469503897428512,9.0,36.38,5.469505310058594,6.649740313851028e-06
95,5.469408750534058,9.56,34.38,5.469413757324219,6.7366233357945115e-06
96,5.469316124916077,8.959999999999999,35.92,5.469321250915527,6.82269906674291e-06
97,5.469222456216812,8.6,35.44,5.469227313995361,6.9079297384478946e-06
98,5.469070816040039,9.06,35.099999999999994,5.469078540802002,6.992277953455632e-06
99,5.468827271461487,9.32,36.38,5.468839645385742,7.075706701516011e-06
100,5.468497371673584,8.24,33.94,5.4685139656066895,7.1581793758219825e-06
101,5.468011629581452,9.76,35.6,5.468036651611328,7.239659789071861e-06
102,5.467287915945053,10.22,35.0,5.467325210571289,7.320112189347565e-06
103,5.465945243835449,8.52,33.68,5.466014385223389,7.399501275801819e-06
104,5.461951643228531,7.9,33.92,5.462154865264893,7.47779221414743e-06
105,5.381978195905686,9.54,37.26,5.385986804962158,7.554950651941861e-06
106,5.454426395893097,7.82,33.76,5.451004505157471,7.630942733660364e-06
107,5.392315971851349,8.58,36.0,5.39525032043457,7.705735115551083e-06
108,5.463120323419571,7.82,35.86,5.459726810455322,7.779294980265604e-06
109,5.435202670097351,10.639999999999999,36.86,5.436429023742676,7.851590051258528e-06
110,5.354521971940994,9.22,33.839999999999996,5.358617305755615,7.922588606949754e-06
111,5.469558954238892,7.920000000000001,37.38,5.4640116691589355,7.992259494643242e-06
112,5.469555062055588,8.24,35.72,5.469277381896973,8.060572144196177e-06
113,5.4695432305336,9.32,36.16,5.46953010559082,8.127496581432521e-06
114,5.469433987140656,9.94,37.519999999999996,5.469438552856445,8.193003441295049e-06
115,5.469426918029785,7.22,34.300000000000004,5.469427585601807,8.25706398073013e-06
116,5.46939207315445,11.459999999999999,37.82,5.469394207000732,8.319650091299595e-06
117,5.469318389892578,8.66,35.72,5.469322204589844,8.380734311514126e-06
118,5.469274109601974,8.86,37.019999999999996,5.469276428222656,8.44028983888279e-06
119,5.469200700521469,9.28,34.22,5.469204425811768,8.498290541673423e-06
120,5.469068849086762,8.94,35.6,5.469075679779053,8.554710970378685e-06
121,5.468968063592911,8.62,36.36,5.468973159790039,8.609526368882786e-06
122,5.468885368108749,9.5,36.34,5.4688897132873535,8.662712685323951e-06
123,5.468682599067688,9.02,35.78,5.468693256378174,8.714246582647879e-06
124,5.468470203876495,7.88,36.8,5.468481063842773,8.764105448847558e-06
125,5.468227255344391,10.2,34.96,5.468240261077881,8.812267406884951e-06
126,5.46772688627243,11.18,37.6,5.467752456665039,8.858711324290185e-06
127,5.4669455826282505,9.139999999999999,35.64,5.466985702514648,8.903416822434037e-06
128,5.465608549118042,8.38,34.06,5.465677261352539,8.946364285469657e-06
