epoch,train_loss,test_acc@1,test_acc@5,smooth_loss,lr_epoch
1,5.470377993583679,6.94,30.599999999999998,5.470377993583679,2.818382931264453e-07
2,5.470368134975433,7.06,27.860000000000003,5.470368385314941,7.943282347242824e-07
3,5.470352298021316,7.76,31.34,5.470353126525879,2.23872113856834e-06
4,5.470317327976227,7.76,30.759999999999998,5.4703192710876465,6.309573444801928e-06
5,5.455893248319626,10.02,34.48,5.4566144943237305,1.778279410038922e-05
6,5.470204746723175,8.6,31.96,5.469525337219238,5.011872336272722e-05
7,5.470220446586609,8.04,30.220000000000002,5.47018575668335,0.00014125375446227546
8,5.4701339364051815,8.64,34.56,5.470136642456055,0.0003981071705534969
9,5.467759853601455,9.120000000000001,36.919999999999995,5.467878818511963,0.0011220184543019643
10,5.467708611488343,2.68,18.64,5.467717170715332,0.003162277660168375
11,5.470428937673569,3.5999999999999996,17.22,5.4702935218811035,0.008912509381337457
12,5.470445150136948,2.6,18.22,5.470437526702881,0.02511886431509578
13,5.470642250776291,4.2,18.88,5.4706315994262695,0.07079457843841366
14,5.470379573106766,6.819999999999999,23.82,5.470391750335693,0.19952623149688792
15,5.470718091726303,3.66,19.6,5.470701694488525,0.5623413251903498
16,5.469836729764938,3.5999999999999996,17.5,5.469880104064941,1.5848931924611103
17,5.470124489068985,3.5999999999999996,17.5,5.4701128005981445,4.466835921509629
18,5.47029624581337,3.5999999999999996,17.5,5.470287322998047,12.589254117941685
19,5.4700291693210605,3.5999999999999996,17.5,5.4700422286987305,35.48133892335763
20,5.4700907349586485,3.5999999999999996,17.5,5.470088005065918,99.99999999999967
